header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Insulation.1,Type of parking facilities,error
Apollostraat 32,1431 WS Aalsmeer        ,https://www.funda.nl/en/koop/aalsmeer/huis-42654331-apollostraat-32/?navigateSource=resultlist,20220127_202009,"€ 500,000 kosten koper","€ 3,401    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (147 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1970,Gable roof covered with roof tiles,Living area147 m²External storage space8 m²,147 m²,8 m²,169 m²,508 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,"Skylight, optical fibre, rolldown shutters, sliding door, TV via cable and solar panels",C        What does this mean?,"Roof insulation, partly double glazed, energy efficient window, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler,"Intergas HR Eco (gas-fired combination boiler from 2015, in ownership)",169 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Back garden and front garden,"81 m² (12,5 meter deep and 6,5 meter broad)",Located at the west accessible via the rear,French balcony present,Detached wooden storage,No insulation,Public parking,no
