header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Area,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Bouvigne 62,2907 WB Capelle aan den IJssel        ,https://www.funda.nl/en/koop/capelle-aan-den-ijssel/huis-88049888-bouvigne-62/?navigateSource=resultlist,20220129_075529,"€ 365,000 kosten koper","€ 3,614    The asking price per m² (€ 365,000) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1983,With carpets and curtains,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area101 m²Other space inside the building5 m²,101 m²,5 m²,128 m²,345 m³,4 rooms (3 bedrooms),1 bathroom,Toilet,3 stories,"Outdoor awning, skylight, mechanical ventilation, TV via cable and solar panels",A        What does this mean?,Double glazing and completely insulated,District heating,128 m²,"On the edge of a forest, alongside park, alongside a quiet road, alongside water, In wooded surroundings and in residential district",Back garden and front garden,"40 m² (8,5 meter deep and 4,65 meter broad)",Located at the east,Attached brick storage,Electricity,Parking place,Parking on private property and public parking,no
