header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Sun terrace,Garden location,Shed / storage,Type of garage,Capacity,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hoofdstraat 40 02,9501 CM Stadskanaal        ,https://www.funda.nl/en/koop/stadskanaal/appartement-88016539-hoofdstraat-40-02/?navigateSource=resultlist,20220129_021555,"€ 479,000 vrij op naam","€ 1,886    The asking price per m² (€ 479,000) is calculated by dividing the asking price of the home by the living area (254 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,€ 0.00 per month,Apartment with shared street entrance (apartment),Resale property,1999,Flat roof,Living area254 m²Exterior space attached to the building40 m²,254 m²,40 m²,645 m³,3 rooms (2 bedrooms),1 separate toilet,14 stories,1st floor,Not available,Double glazing and completely insulated,CH boiler,CH boiler,Full ownership,"Alongside a quiet road, on navigable waterway, alongside water, in center and unobstructed surrounding view",Sun terrace,1 m² (1 meter deep and 1 meter broad),Located at the west,Built-in,"Built-in, underground parking and parking place",1 car,Yes,Yes,Yes (€ 0.00 per month),Yes,Yes,Yes,no
