header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Verdistraat 12,7701 ZA Dedemsvaart        ,https://www.funda.nl/en/koop/dedemsvaart/huis-42512033-verdistraat-12/?navigateSource=resultlist,20220129_100222,"€ 367,500 kosten koper","€ 2,625    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 367,500) is calculated by dividing the asking price of the home by the living area (140 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 375,000 kosten koper",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1997,Gable roof covered with roof tiles,Living area140 m²Other space inside the building18 m²Exterior space attached to the building4 m²,140 m²,18 m²,4 m²,293 m²,553 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Skylight and mechanical ventilation,B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"HR (gas-fired combination boiler from 2010, in ownership)",293 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden","1 m² (1 meter deep and 1,2 meter broad)",Located at the east accessible via the rear,Attached brick garage,1 car,Electricity,No cavity wall,Parking on private property and public parking,no
