header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,error
Fluitekruid 27,7463 EE Rijssen        ,https://www.funda.nl/en/koop/rijssen/huis-42687469-fluitekruid-27/?navigateSource=resultlist,20220129_045823,"€ 485,000 kosten koper","€ 2,975    The asking price per m² (€ 485,000) is calculated by dividing the asking price of the home by the living area (163 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,2007,Hipped roof covered with roof tiles,Living area163 m²Other space inside the building13 m²Exterior space attached to the building17 m²,163 m²,13 m²,17 m²,275 m²,648 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Optical fibre, mechanical ventilation, rolldown shutters, flue, solar collectors and solar panels",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Daalderop (gas-fired combination boiler from 2007, in ownership)",275 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,81 m² (9 meter deep and 9 meter broad),Located at the south,Attached brick storage,Electricity and heating,Insulated walls,Carport,Parking on private property,no
