header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,Office space,error
Laagte Kadijk 157,1018 ZD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42519586-laagte-kadijk-157/?navigateSource=resultlist,20220128_060300,"€ 795,000 kosten koper","€ 5,803    The asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (137 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 111.00 per month,Double ground-floor apartment (apartment),Resale property,1900,Flat roof covered with asphalt roofing,Living area137 m²,137 m²,494 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,1st floor,"Mechanical ventilation, sliding door and TV via cable",C        What does this mean?,Double glazing,CH boiler,CH boiler,"Beviko (electrical combination boiler from 2019, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-10-2037),Paid until 31-10-2037,Municipal long-term lease (end date of long-term lease:  31-10-2037),Paid until 31-10-2037,Alongside a quiet road and in center,French balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 111.00 per month),Yes,Yes,Yes,"        143 m², built-in    ",no
