header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Croesestraat 25,3522 AB Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42681136-croesestraat-25/?navigateSource=resultlist,20220131_161331,"€ 469,000 kosten koper","€ 6,700    The asking price per m² (€ 469,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1912,Listed building (national monument),Gable roof covered with roof tiles,Living area70 m²Other space inside the building3 m²External storage space9 m²,70 m²,3 m²,9 m²,85 m²,298 m³,3 rooms (2 bedrooms),1 bathroom,"Bath, shower and toilet",2 stories and a loft,Passive ventilation system,G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2015, in ownership)",85 m²,Full ownership,In residential district,Back garden and front garden,"12 m² (4,6 meter deep and 2,5 meter broad)",Located at the northeast accessible via the rear,Attached brick storage,Electricity and running water,Paid parking and resident's parking permits,no
