header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Antwerpsestraat 14,2587 AG Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42689870-antwerpsestraat-14/?navigateSource=resultlist,20220131_233743,"€ 875,000 kosten koper","€ 4,755    The asking price per m² (€ 875,000) is calculated by dividing the asking price of the home by the living area (184 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Under option,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1886,"Protected townscape or village view (permit needed for alterations), listed building (national monument) and monumental building",Living area184 m²Exterior space attached to the building7 m²,184 m²,7 m²,858 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Sauna and toilet,2 stories,2nd floor,"Alarm installation, outdoor awning, skylight, sauna and TV via cable",Not required,Partly double glazed,CH boiler,CH boiler,"Remeha Callenta ( combination boiler from 2018, in ownership)",Full ownership,Alongside a quiet road and in residential district,Balcony present,"Paid parking, public parking and resident's parking permits",No,No,No,No,No,No,no
