header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Rozengracht 221 -D,1016 NA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42449647-rozengracht-221-d/?navigateSource=resultlist,20220130_220655,"€ 775,000 kosten koper","€ 6,513    The asking price per m² (€ 775,000) is calculated by dividing the asking price of the home by the living area (119 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 111 per month,4 months,Available,Available in consultation,Maisonnette (apartment),Resale property,1996,Living area119 m²Exterior space attached to the building8 m²,119 m²,8 m²,390 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,2 stories,3rd floor,Mechanical ventilation and TV via cable,B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2012, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-06-2045),Paid until 30-06-2045,In residential district and unobstructed surrounding view,Balcony present,Storage box,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
