header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of parking facilities,error
Waterwijzer 62,8224 AS Lelystad        ,https://www.funda.nl/en/koop/lelystad/huis-88987879-waterwijzer-62/?navigateSource=resultlist,20220130_130555,"€ 375,000 kosten koper","€ 3,440    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 329,000 kosten koper",2 months,Sold under reservation,Available in consultation,"Single-family home, row house (residential property facing inner courtyard)",Resale property,2017,Gable roof covered with roof tiles,Living area109 m²Other space inside the building6 m²External storage space5 m²,109 m²,6 m²,5 m²,105 m²,255 m³,6 rooms (5 bedrooms),1 bathroom,"Bath, shower and toilet",2 stories and a attic,"Skylight, optical fibre, mechanical ventilation, rolldown shutters and solar panels",A++        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler and complete floor heating,CH boiler,"2017, in ownership",105 m²,Full ownership,Sheltered location and in residential district,Back garden,Detached wooden storage,Electricity,Public parking,no
