header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Stadionplein 45 III,1076 CH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42661094-stadionplein-45-iii/?navigateSource=resultlist,20220130_181945,"€ 569,000 kosten koper","€ 7,587    The asking price per m² (€ 569,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 116.00 per month,Upstairs apartment,Resale property,1931,Combination roof covered with asphalt roofing and roof tiles,Living area75 m²Exterior space attached to the building4 m²,75 m²,4 m²,259 m³,4 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,Mechanical ventilation and TV via cable,D        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal long-term lease (end date of long-term lease:  15-05-2055),€ 668 per year with option to purchase,Balcony present,"Paid parking, public parking, parking garage and resident's parking permits",Yes,Yes,Yes (€ 116.00 per month),Yes,No,Yes,no
