header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bernard Shawsingel 334,1102 VG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42662423-bernard-shawsingel-334/?navigateSource=resultlist,20220130_183252,"€ 300,000 kosten koper","€ 5,085    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (59 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 92 per month,3 weeks,Sold under reservation,Available in consultation,Upstairs apartment,Resale property,1986,Flat roof covered with asphalt roofing,Living area59 m²Exterior space attached to the building9 m²External storage space9 m²,59 m²,9 m²,9 m²,195 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,4th floor,TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"2014, to rent",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-04-2036),"Alongside a quiet road, in residential district and unobstructed surrounding view",Roof terrace present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
