header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Burgemeester Schoutenstraat 12,5374 HC Schaijk        ,https://www.funda.nl/en/koop/schaijk/huis-42596922-burgemeester-schoutenstraat-12/?navigateSource=resultlist,20220129_081930,"€ 460,000 kosten koper","€ 3,459    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 460,000) is calculated by dividing the asking price of the home by the living area (133 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Available,Available in consultation,"Single-family home, double house",Resale property,1958,Gable roof covered with roof tiles,Living area133 m²Other space inside the building18 m²External storage space30 m²,133 m²,18 m²,30 m²,520 m²,530 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories and a basement,"Skylight, passive ventilation system and TV via cable",C        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler,"Intergas kompakt (gas-fired combination boiler from 2012, in ownership)",520 m²,Full ownership,"Alongside a quiet road, in center and in residential district",Back garden and front garden,"379 m² (39,1 meter deep and 9,7 meter broad)",Located at the northwest accessible via the rear,Detached brick garage,1 car,"Loft, electricity and running water",Completely insulated,Parking on private property and public parking,no
