header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Type apartment,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Year of construction,error
Pluvierstraat 366,2583 KG Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88944880-pluvierstraat-366/?navigateSource=resultlist,20220131_234045,"€ 349,500 kosten koper","€ 3,679    The asking price per m² (€ 349,500) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Residential property with shared street entrance (double upstairs apartment),95 m² residential surface area,5 rooms (4 bedrooms),325 m³,F        What does this mean?,Resale property,1925,no
