header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Ownership situation,Location,Type of garage,Capacity,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kratonkade 534,3024 EW Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-87574163-kratonkade-534/?navigateSource=resultlist,20220125_221058,"€ 2,400,000 vrij op naam","€ 6,557    The asking price per m² (€ 2,400,000) is calculated by dividing the asking price of the home by the living area (366 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,€ 520.00 per month,Penthouse (apartment),New property,2020,Living area366 m²Exterior space attached to the building72 m²,366 m²,72 m²,"1,098 m³",5 rooms (3 bedrooms),1 story,8th floor,"Elevator, mechanical ventilation and solar panels",A        What does this mean?,"Roof insulation, double glazing and energy efficient window",District heating,Full ownership,"Alongside a quiet road, on navigable waterway, in center, freestanding location and unobstructed surrounding view",Built-in and underground parking,2 cars,Yes,Yes,Yes (€ 520.00 per month),Yes,Yes,Yes,no
