header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
De Rijpgracht 61 hs,1056 XS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42529945-de-rijpgracht-61-hs/?navigateSource=resultlist,20220130_211159,"€ 415,000 kosten koper","€ 7,545    The asking price per m² (€ 415,000) is calculated by dividing the asking price of the home by the living area (55 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 106.00 per month,Ground-floor apartment (apartment),Resale property,1935,Flat roof,Living area55 m²External storage space10 m²,55 m²,10 m²,203 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,Not available,Mostly double glazed,Municipal long-term lease,Bought off for eternity,"Sheltered location, in residential district and unobstructed surrounding view",Back garden,"105 m² (17,5 meter deep and 7,1 meter broad)",Located at the south,Detached brick storage,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 106.00 per month),Yes,Yes,Yes,no
