header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Area,Ownership situation,Location,error
Bouwnummer 091 (Bouwnr. 091),2548 BK Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42665395-bouwnummer-091-bouwnr-091/?navigateSource=resultlist,20220131_234455,"€ 554,850 vrij op naam","€ 3,512    The asking price per m² (€ 554,850) is calculated by dividing the asking price of the home by the living area (158 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",New property,2022,Living area158 m²,158 m²,102 m²,580 m³,4 rooms (3 bedrooms),2 stories and a attic,A        What does this mean?,102 m²,Full ownership,In residential district,no
