header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Shed / storage,Type of parking facilities,error
Oostzanerdijk 128,1035 RJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42661374-oostzanerdijk-128/?navigateSource=resultlist,20220130_203209,"€ 600,000 kosten koper","€ 6,522    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, double house (dyke house)",Resale property,Before 1906,Protected townscape or village view (permit needed for alterations),Gable roof covered with roof tiles,Living area92 m²Exterior space attached to the building24 m²External storage space12 m²,92 m²,24 m²,12 m²,184 m²,295 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,"1 story, a/an attic and a basement",Mechanical ventilation,C        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,Intergas (gas-fired combination boiler from 2009),184 m²,Municipal ownership encumbered with long-term leaset,Paid until 31-05-2050,In residential district,Back garden,"94 m² (11,03 meter deep and 8,5 meter broad)",Attached wooden storage,Public parking,no
