header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Area,Location,Garden,Shed / storage,Type of parking facilities,error
Wiele - Leeuwentand patio kavel 59,5651 EM Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42515451-wiele-leeuwentand-patio-kavel-59/?navigateSource=resultlist,20220201_010219,"€ 468,000 vrij op naam","€ 4,070    The asking price per m² (€ 468,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",New property,2022,Living area115 m²,115 m²,108 m²,445 m³,4 rooms (2 bedrooms),2 stories,Solar panels,A        What does this mean?,Completely insulated,Complete floor heating and heat pump,108 m²,In residential district,Back garden,Detached wooden storage,Public parking,no
