header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Polanenkade 1,1165 HD Halfweg        ,https://www.funda.nl/en/koop/halfweg/huis-42444142-polanenkade-1/?navigateSource=resultlist,20220127_225248,"€ 395,000 kosten koper","€ 5,725    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Available,Available in consultation,"Single-family home, double house",Resale property,1953,Gable roof covered with roof tiles,Living area69 m²Exterior space attached to the building15 m²,69 m²,15 m²,72 m²,234 m³,4 rooms (2 bedrooms),2 bathrooms and 2 separate toilets,Shower,2 stories,Skylight,E        What does this mean?,Double glazing,CH boiler,CH boiler,72 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"23 m² (8,1 meter deep and 2,9 meter broad)",Located at the east,Roof terrace present,Public parking,no
