header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pahud de Mortangesdreef 76,3562 AC Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42661232-pahud-de-mortangesdreef-76/?navigateSource=resultlist,20220131_154227,"€ 245,000 kosten koper","€ 3,769    The asking price per m² (€ 245,000) is calculated by dividing the asking price of the home by the living area (65 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 192 per month,3 weeks,Sold under reservation,Available in consultation,€ 191.50 per month,Apartment with shared street entrance (apartment),Resale property,1966,Living area65 m²Exterior space attached to the building5 m²External storage space6 m²,65 m²,5 m²,6 m²,175 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,Elevator,F        What does this mean?,Double glazing,District heating,District heating,Municipal ownership encumbered with long-term leaset,Bought off for eternity,Municipal ownership encumbered with long-term leaset,Bought off for eternity,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 191.50 per month),Yes,Yes,Yes,no
