header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hofwijckstraat 6 II,1055 GE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42537120-hofwijckstraat-6-ii/?navigateSource=resultlist,20220130_220313,"€ 450,000 kosten koper","€ 6,522    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1940,Flat roof,Living area69 m²Exterior space attached to the building7 m²External storage space8 m²,69 m²,7 m²,8 m²,206 m³,4 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,3rd floor,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2018, in ownership)",Municipal long-term lease,Bought off for eternity,"Alongside a quiet road, in center and in residential district",Balcony present,Storage box,Electricity,Paid parking,Yes,Yes,Yes,Yes,Yes,Yes,no
