header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Wormerveerstraat 146,2547 XW Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42683757-wormerveerstraat-146/?navigateSource=resultlist,20220131_233230,"€ 325,000 kosten koper","€ 3,652    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (89 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1950,Gable roof covered with roof tiles,Living area89 m²Other space inside the building14 m²Exterior space attached to the building5 m²,89 m²,14 m²,5 m²,138 m²,364 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Outdoor awning,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Nefit ( combination boiler from 2017, in ownership)",138 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"37 m² (6,7 meter deep and 5,5 meter broad)",Located at the southeast,Balcony present,"Paid parking, public parking and resident's parking permits",no
