header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Raadhuisplein 23,1902 CK Castricum        ,https://www.funda.nl/en/koop/castricum/appartement-42674449-raadhuisplein-23/?navigateSource=resultlist,20220129_033617,"€ 350,000 kosten koper","€ 3,070    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 17, 2022",Available,Available in consultation,€ 188.00 per month,Apartment with shared street entrance (apartment),Resale property,1986,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area114 m²Other space inside the building2 m²Exterior space attached to the building9 m²External storage space6 m²,114 m²,2 m²,9 m²,6 m²,396 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,3rd floor,"Skylight, mechanical ventilation, TV via cable and solar panels",B        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2010, in ownership)",Full ownership,"Sheltered location, in center and in residential district",Balcony present,Built-in,Electricity,No insulation,Public parking,No,No,No,No,No,No,no
