header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Meester van Roosmalenhof kavel 11,5056 KK Berkel-Enschot        ,https://www.funda.nl/en/koop/berkel-enschot/bouwgrond-41198834-meester-van-roosmalenhof-kavel-11/?navigateSource=resultlist,20220129_185724,"€ 262,500 vrij op naam",6+ months,Sold under reservation,Available in consultation,Building plot,500 m²,500 m² (part of parcel),Full ownership,In residential district,no
