header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Kralingseweg 344,3066 RB Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/bouwgrond-42484822-kralingseweg-344/?navigateSource=resultlist,20220126_170500,"€ 1,500,000 kosten koper",6+ months,Sold under reservation,Available in consultation,Building plot,909 m²,909 m²,Full ownership,In residential district,no
