header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Eikstraat 19,2565 MT Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42684577-eikstraat-19/?navigateSource=resultlist,20220131_215945,"€ 1,100,000 kosten koper","€ 5,820    The asking price per m² (€ 1,100,000) is calculated by dividing the asking price of the home by the living area (189 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1906-1930,Protected townscape or village view (permit needed for alterations),Combination roof covered with asphalt roofing and roof tiles,Living area189 m²Other space inside the building21 m²Exterior space attached to the building9 m²,189 m²,21 m²,9 m²,155 m²,781 m³,9 rooms (6 bedrooms),2 bathrooms and 3 separate toilets,4 stories,Mechanical ventilation,B        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"ITHO Daaldrop (gas-fired combination boiler from 2019, in ownership)",155 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"55 m² (9,4 meter deep and 5,86 meter broad)",Located at the northeast,Balcony present,Paid parking and resident's parking permits,no
