header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,Consulting rooms,error
Bekerbaan 22 B,6333 EK Schimmert        ,https://www.funda.nl/en/koop/schimmert/huis-88995669-bekerbaan-22-b/?navigateSource=resultlist,20220130_122157,"€ 395,000 kosten koper","€ 1,763    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (224 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1978,Combination roof covered with asphalt roofing and roof tiles,Living area224 m²Other space inside the building60 m²Exterior space attached to the building9 m²External storage space3 m²,224 m²,60 m²,9 m²,3 m²,404 m²,775 m³,13 rooms (4 bedrooms),1 bathroom and 3 separate toilets,"2 stories, a/an attic and a basement","Skylight, passive ventilation system, flue and TV via cable",C        What does this mean?,"Roof insulation, mostly double glazed and insulated walls",CH boiler,CH boiler,"Nefit HR Trendline (gas-fired combination boiler from 2019, to rent)",404 m²,Full ownership,Alongside busy road and rural,Back garden and front garden,"189 m² (19,3 meter deep and 9,8 meter broad)",Located at the northeast,Detached wooden storage,Attached brick garage,1 car,"Electricity, heating and running water",Insulated walls,Parking on private property and public parking,"        93 m², built-in    ",no
