header_title,header_subtitle,ad_link,ad_download_date_time,Aangeboden sinds,Verkoopdatum,Looptijd,error
Remisehof Penthouse G (Bouwnr. 27),3071 NJ Rotterdam        Noordereiland,https://www.funda.nl/en/koop/rotterdam/appartement-42489265-remisehof-penthouse-g-bouwnr-27/?navigateSource=resultlist,20220126_163933,14 juli 2021,6 januari 2022,5½ maand,no
