header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Type of parking facilities,Plot size,Acceptance,Status,error
Rossinistraat 1 W,4536 EE Terneuzen        ,https://www.funda.nl/en/koop/terneuzen/parkeergelegenheid-88045620-rossinistraat-1-w/?navigateSource=resultlist,20220129_104455,"€ 16,500 kosten koper","January 24, 2022",Garage,18 m²,Available in consultation,Available,no
