header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,error
Dorpsstraat 103,6732 AC Harskamp        ,https://www.funda.nl/en/koop/harskamp/huis-42528776-dorpsstraat-103/?navigateSource=resultlist,20220128_082728,"€ 575,000 kosten koper","€ 3,506    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (164 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1976,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area164 m²Other space inside the building3 m²Exterior space attached to the building20 m²External storage space7 m²,164 m²,3 m²,20 m²,7 m²,522 m²,612 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a loft,"Outdoor awning, skylight, rolldown shutters and solar panels",B        What does this mean?,"Double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit (gas-fired combination boiler, in ownership)",522 m²,Full ownership,In center,Surrounded by garden,Attached brick storage,"Loft, electricity and running water",No insulation,Carport,Parking on private property and public parking,no
