header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bilderdijkkade 87 G,1053 VL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42536236-bilderdijkkade-87-g/?navigateSource=resultlist,20220130_224701,"€ 499,000 kosten koper","€ 8,911    The asking price per m² (€ 499,000) is calculated by dividing the asking price of the home by the living area (56 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 169 per month,2 months,Under offer,Available in consultation,€ 169.00 per month,Upstairs apartment (apartment),Resale property,1994,Flat roof covered with asphalt roofing,Living area56 m²Exterior space attached to the building62 m²External storage space3 m²,56 m²,62 m²,3 m²,179 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,5th floor,Mechanical ventilation and TV via cable,B        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2007, in ownership)",Full ownership,"Alongside water, in center, in residential district and unobstructed surrounding view",Roof terrace present and balcony present,Built-in,Electricity,Public parking and resident's parking permits,Yes,Yes,Yes (€ 169.00 per month),Yes,Yes,Yes,no
