header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pedro Cabralstraat 57,5223 RE Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42663507-pedro-cabralstraat-57/?navigateSource=resultlist,20220129_195546,"€ 274,500 kosten koper","€ 3,978    The asking price per m² (€ 274,500) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 166.68 per month,Galleried apartment,Resale property,1967,Living area69 m²Exterior space attached to the building3 m²External storage space5 m²,69 m²,3 m²,5 m²,211 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,D        What does this mean?,Roof insulation and double glazing,Communal central heating,Gas-fired boiler,Full ownership,In residential district,Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 166.68 per month),Yes,Yes,Yes,no
