header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Platolaan 45,2408 DR Alphen aan den Rijn        ,https://www.funda.nl/en/koop/alphen-aan-den-rijn/huis-42672675-platolaan-45/?navigateSource=resultlist,20220128_152543,"€ 650,000 kosten koper","€ 4,140    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (157 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, double house",Resale property,2005,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area157 m²Exterior space attached to the building3 m²External storage space19 m²,157 m²,3 m²,19 m²,306 m²,609 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Outdoor awning, skylight, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2021, in ownership)",306 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"134 m² (13,13 meter deep and 10,23 meter broad)",Located at the southwest accessible via the rear,Balcony present,Detached brick storage,Electricity,No insulation,Parking on private property and public parking,no
