header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Hot water,Ownership situation,Location,Garden,Sun terrace,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Rozengracht 90 -1,1016 NG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-87754828-rozengracht-90-1/?navigateSource=resultlist,20220130_203519,"€ 1,800,000 kosten koper","€ 10,843    The asking price per m² (€ 1,800,000) is calculated by dividing the asking price of the home by the living area (166 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,€ 200.00 per month,Upstairs apartment (apartment),Resale property,1897,Gable roof covered with roof tiles,Living area166 m²Other space inside the building2 m²Exterior space attached to the building42 m²,166 m²,2 m²,42 m²,555 m³,6 rooms (4 bedrooms),4 bathrooms and 2 separate toilets,Bath and 4 toilets,3 stories,1st floor,B        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",CH boiler,Full ownership,"Alongside busy road, alongside water, sheltered location and in center",Sun terrace,"42 m² (8 meter deep and 5,28 meter broad)",Roof terrace present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 200.00 per month),Yes,Yes,Yes,no
