header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Derkinderenstraat 63 2,1061 VP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42682343-derkinderenstraat-63-2/?navigateSource=resultlist,20220131_001155,"€ 355,000 kosten koper","€ 5,000    The asking price per m² (€ 355,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 179.85 per month,Upstairs apartment (apartment),Resale property,1960,Renovation project,Gable roof covered with roof tiles,Living area71 m²Exterior space attached to the building8 m²External storage space4 m²,71 m²,8 m²,4 m²,235 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,TV via cable,C        What does this mean?,CH boiler,CH boiler,"Intergas (gas-fired combination boiler, in ownership)",Municipal long-term lease,Paid until 31-10-2061,Balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 179.85 per month),Yes,Yes,Yes,no
