header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Garden,Back garden,Garden location,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gevers Deynootstraat 84,2586 HW Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42675148-gevers-deynootstraat-84/?navigateSource=resultlist,20220131_231427,"€ 595,000 kosten koper","€ 4,798    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (124 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 40.00 per month,Ground-floor apartment (apartment),Resale property,1928,Disabled access friendly and accessible for seniors,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area124 m²,124 m²,570 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,Ground floor,"Air conditioning, skylight, passive ventilation system and TV via cable",C        What does this mean?,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2019, in ownership)",Municipal long-term lease,Bought off for eternity,Back garden,"17 m² (7,15 meter deep and 2,4 meter broad)",Located at the northeast,Yes,Yes,Yes (€ 40.00 per month),Yes,No,Yes,no
