header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Blauwe Hof 6909,6602 XL Wijchen        ,https://www.funda.nl/en/koop/wijchen/huis-42656614-blauwe-hof-6909/?navigateSource=resultlist,20220130_160218,"€ 575,000 kosten koper","€ 4,356    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1976,Hip roof covered with roof tiles,Living area132 m²Other space inside the building18 m²Exterior space attached to the building4 m²,132 m²,18 m²,4 m²,590 m²,557 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,"Skylight, passive ventilation system, sliding door and TV via cable",C        What does this mean?,Double glazing,Hot air heating and fireplace,Electrical boiler,590 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Surrounded by garden,Balcony present,Attached brick garage,1 car,Electricity,Parking on private property and public parking,no
