header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Peperstraat 3,1601 JP Enkhuizen        ,https://www.funda.nl/en/koop/enkhuizen/huis-42695789-peperstraat-3/?navigateSource=resultlist,20220129_181840,"€ 365,000 kosten koper","€ 2,808    The asking price per m² (€ 365,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Under offer,Available in consultation,"Single-family home, semi-detached residential property",Resale property,Before 1906,Protected townscape or village view (permit needed for alterations),Gable roof covered with roof tiles,Living area130 m²Exterior space attached to the building12 m²,130 m²,12 m²,68 m²,533 m³,5 rooms (3 bedrooms),1 separate toilet,3 stories,TV via cable,Not available,"Roof insulation, partly double glazed, insulated walls and floor insulation","CH boiler, gas heater and wood heater",CH boiler,"Vaillant (gas-fired combination boiler from 2018, in ownership)",68 m²,Full ownership,Alongside a quiet road and in center,Sun terrace,"10 m² (2,5 meter deep and 4 meter broad)",Located at the west accessible via the rear,Roof terrace present,Built-in,"Electricity, heating and running water",Resident's parking permits,no
