header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Garden,Sun terrace,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Johan Huizingalaan 312 I,1065 JN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42683871-johan-huizingalaan-312-i/?navigateSource=resultlist,20220130_195658,"€ 349,000 kosten koper","€ 4,847    The asking price per m² (€ 349,000) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,€ 85.00 per month,Upstairs apartment (apartment),Resale property,1958,Flat roof,Living area72 m²Exterior space attached to the building28 m²,72 m²,28 m²,231 m³,4 rooms (3 bedrooms),1 story,2nd floor,TV via cable,Not available,CH boiler,CH boiler,"Remeha HRR Ketel (gas-fired from 2017, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  01-07-2031),"€ 98,48 per year",Sun terrace,"24 m² (3,05 meter deep and 7,93 meter broad)",Located at the west,Storage box,Public parking,Yes,Yes,Yes (€ 85.00 per month),Yes,Yes,Yes,no
