header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Cornelis Springerstraat 35 H,1073 LG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42677139-cornelis-springerstraat-35-h/?navigateSource=resultlist,20220130_184422,"€ 499,000 kosten koper","€ 7,028    The asking price per m² (€ 499,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,Ground-floor apartment,Resale property,1923,Protected townscape or village view (permit needed for alterations),Living area71 m²,71 m²,281 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,TV via cable,F        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas HRE (gas-fired combination boiler from 2009, in ownership)",Municipal long-term lease (end date of long-term lease:  31-07-2057),Paid until 31-07-2057,In residential district,Back garden,12 m² (3 meter deep and 4 meter broad),Located at the east,Paid parking,Yes,Yes,Yes,Yes,Yes,Yes,no
