header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Aziëlaan 750,3526 SZ Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-88974364-azielaan-750/?navigateSource=resultlist,20220131_152252,"€ 315,000 kosten koper","€ 3,500    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,€ 153.00 per month,Apartment with shared street entrance (apartment),Resale property,1969,Furnished,"Algemene woning keur, brandveiligheid, Energie Prestatie Advies and politiekeurmerk",Living area90 m²Exterior space attached to the building13 m²External storage space4 m²,90 m²,13 m²,4 m²,288 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,Elevator,C        What does this mean?,Double glazing and completely insulated,District heating,Electrical boiler (rental) and district heating,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 153.00 per month),Yes,Yes,Yes,no
