header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
J.J. Heggekade 38,2552 GX Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42688232-jj-heggekade-38/?navigateSource=resultlist,20220131_192301,"€ 239,000 kosten koper","€ 2,570    The asking price per m² (€ 239,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 100.00 per month,Apartment with shared street entrance (apartment),Resale property,1984,Flat roof,Living area93 m²Exterior space attached to the building4 m²External storage space3 m²,93 m²,4 m²,3 m²,296 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,Mechanical ventilation,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit Topline (gas-fired combination boiler from 2011, in ownership)",Municipal long-term lease,"€ 1,13 per year",In residential district and unobstructed surrounding view,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 100.00 per month),Yes,Yes,Yes,no
