header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Zalm 8,5345 DG Oss        ,https://www.funda.nl/en/koop/oss/huis-42599546-zalm-8/?navigateSource=resultlist,20220129_030851,"€ 394,000 kosten koper","€ 2,985    The asking price per m² (€ 394,000) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1988,Gable roof,Living area132 m²Other space inside the building20 m²External storage space8 m²,132 m²,20 m²,8 m²,261 m²,527 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,C        What does this mean?,"Roof insulation, partly double glazed, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas HRE36 (gas-fired combination boiler from 2017, to rent)",261 m²,Full ownership,In residential district,Back garden and front garden,112 m² (14 meter deep and 8 meter broad),Located at the south,Detached wooden storage,Electricity,Built-in and parking place,1 car,"Electricity, heating and running water",Parking on private property,no
