header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Tristanweg 46,3077 CR Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42676906-tristanweg-46/?navigateSource=resultlist,20220128_023313,"€ 325,000 kosten koper","€ 2,955    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, corner house",Resale property,1991,Gable roof covered with roof tiles,Living area110 m²,110 m²,184 m²,385 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Air conditioning, alarm installation and outdoor awning",B        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2014, in ownership)",184 m²,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  10-02-2090),Paid until 09-02-2041,Alongside a quiet road and in residential district,Back garden,"73 m² (13,15 meter deep and 5,57 meter broad)",Located at the northeast accessible via the rear,Detached brick storage,Public parking,no
