header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Zandhorstlaan 219,7576 VD Oldenzaal        ,https://www.funda.nl/en/koop/oldenzaal/huis-42655391-zandhorstlaan-219/?navigateSource=resultlist,20220130_144307,"€ 239,000 kosten koper","€ 2,173    The asking price per m² (€ 239,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1974,Gable roof covered with roof tiles,Living area110 m²Exterior space attached to the building16 m²External storage space8 m²,110 m²,16 m²,8 m²,129 m²,350 m³,4 rooms (3 bedrooms),1 bathroom,Shower and toilet,3 stories,"Skylight, optical fibre, mechanical ventilation, passive ventilation system and TV via cable",D        What does this mean?,Partly double glazed,CH boiler and partial floor heating,CH boiler,"Nefit HR (gas-fired combination boiler from 2020, in ownership)",129 m²,Full ownership,Back garden and front garden,40 m² (8 meter deep and 5 meter broad),Located at the southwest accessible via the rear,Detached brick storage,Public parking,no
