header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Rooseveltlaan 470 B,3527 AR Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42679121-rooseveltlaan-470-b/?navigateSource=resultlist,20220131_163416,"€ 275,000 kosten koper","€ 5,000    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (55 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 62.00 per month,Apartment with shared street entrance,Resale property,1960,Flat roof covered with asphalt roofing,Living area55 m²Exterior space attached to the building8 m²,55 m²,8 m²,183 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,1st floor,C        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas Kombi Kompakt HRE (gas-fired from 2016, in ownership)",Municipal ownership encumbered with long-term leaset,Bought off for eternity,"On navigable waterway, in residential district and unobstructed surrounding view",Back garden and front garden,"53 m² (8,76 meter deep and 6 meter broad)",Located at the northeast accessible via the rear,Public parking,Yes,Yes,Yes (€ 62.00 per month),Yes,Yes,Yes,no
