header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Area,Ownership situation,Location,error
Bouwnummer 028 (Bouwnr. 028),8051 DA Hattem        ,https://www.funda.nl/en/koop/hattem/huis-42658940-bouwnummer-028-bouwnr-028/?navigateSource=resultlist,20220129_183208,"€ 260,000 vrij op naam","€ 2,385    The asking price per m² (€ 260,000) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Available,Available in consultation,"Single-family home, row house",New property,2022,Living area109 m²,109 m²,119 m²,442 m³,4 rooms (3 bedrooms),2 stories and a attic,A        What does this mean?,119 m²,Full ownership,Alongside a quiet road and in residential district,no
