header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of parking facilities,Office space,error
Zuilingsepad 10,6662 DN Elst (GE)        ,https://www.funda.nl/en/koop/elst-ge/huis-88911410-zuilingsepad-10/?navigateSource=resultlist,20220128_034341,"€ 1,150,000 kosten koper","€ 3,686    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,150,000) is calculated by dividing the asking price of the home by the living area (312 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Sold under reservation,Available in consultation,"Villa, detached residential property",Resale property,2000,Living area312 m²External storage space39 m²,312 m²,39 m²,"1,945 m²","1,080 m³",6 rooms (4 bedrooms),1 bathroom and 3 separate toilets,Jacuzzi and shower,2 stories and a basement,"Jacuzzi, mechanical ventilation and swimming pool",B        What does this mean?,"Roof insulation, energy efficient window, insulated walls, floor insulation and completely insulated","CH boiler, gas heater and partial floor heating",CH boiler,"Gas-fired combination boiler from 2018, in ownership",1.945 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Surrounded by garden,Detached brick storage,Electricity,Parking on private property,        Not yet present but possible (detached)    ,no
