header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Shed / storage,Type of garage,Type of parking facilities,error
Maurits Prinsstraat 1,7091 CV Dinxperlo        ,https://www.funda.nl/en/koop/dinxperlo/huis-88012158-maurits-prinsstraat-1/?navigateSource=resultlist,20220128_013839,"€ 395,000 kosten koper","€ 2,147    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (184 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1938,With carpets and curtains,Gable roof covered with asphalt roofing and roof tiles,Living area184 m²Other space inside the building21 m²Exterior space attached to the building43 m²,184 m²,21 m²,43 m²,460 m²,722 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories and a basement,G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Bosch (gas-fired combination boiler from 2012, in ownership)",460 m²,Full ownership,Back garden,Attached brick storage,Carport,Parking on private property,no
