header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Kamperfoeliestraat 38,6666 WX Heteren        ,https://www.funda.nl/en/koop/heteren/huis-42532367-kamperfoeliestraat-38/?navigateSource=resultlist,20220128_030153,"€ 299,000 kosten koper","€ 2,392    The asking price per m² (€ 299,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1972,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area125 m²Exterior space attached to the building18 m²External storage space11 m²,125 m²,18 m²,11 m²,166 m²,400 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Outdoor awning, rolldown shutters and TV via cable",C        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Remeha Tzerra (gas-fired combination boiler from 2016, in ownership)",166 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"81 m² (12,8 meter deep and 6,3 meter broad)",Located at the north accessible via the rear,Detached brick storage,Electricity,Public parking,no
