header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Area,Ownership situation.3,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Rietschelftlaan 46,2171 LX Sassenheim        ,https://www.funda.nl/en/koop/sassenheim/appartement-88900870-rietschelftlaan-46/?navigateSource=resultlist,20220129_010424,"€ 575,000 kosten koper","€ 4,873    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 197.00 per month,Residential property with shared street entrance (apartment),Resale property,2007,Combination roof covered with roof tiles,Living area118 m²Exterior space attached to the building12 m²External storage space18 m²,118 m²,12 m²,18 m²,403 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,2nd floor,"Air conditioning, elevator, mechanical ventilation and TV via cable",A        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2017, in ownership)",Full ownership,Full ownership,Full ownership,Part of parcel,Full ownership,Alongside a quiet road and in residential district,Balcony present,Built-in,Parking place,Public parking,Yes,Yes,Yes (€ 197.00 per month),Yes,Yes,Yes,no
