header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Landréstraat 195,2551 AG Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88987951-landrestraat-195/?navigateSource=resultlist,20220128_074354,"€ 300,000 kosten koper","€ 3,061    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 322.92 per month,Upstairs apartment (apartment),Resale property,1965,Disabled access friendly and accessible for seniors,With carpets and curtains,Flat roof covered with asphalt roofing,Living area98 m²Other space inside the building1 m²Exterior space attached to the building7 m²,98 m²,1 m²,7 m²,320 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,5th floor,Passive ventilation system,D        What does this mean?,Partly double glazed,Communal central heating,Central facility,Full ownership,Balcony present,Parking on private property and public parking,Yes,Yes,Yes (€ 322.92 per month),Yes,Yes,Yes,no
