header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Shed / storage,error
Studio (Bouwnr. 150),3011 CD Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42503611-studio-bouwnr-150/?navigateSource=resultlist,20220126_170410,"€ 336,000 vrij op naam","€ 7,149    The asking price per m² (€ 336,000) is calculated by dividing the asking price of the home by the living area (47 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,Residential property with shared street entrance,New property,2024,Living area47 m²,47 m²,122 m³,1 room,1 story,16th floor,Elevator and mechanical ventilation,A        What does this mean?,Completely insulated,District heating and complete floor heating,Central facility and district heating,"In center, in residential district and unobstructed surrounding view",Built-in,no
