header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Esveldstraat 217,3572 KM Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42536029-van-esveldstraat-217/?navigateSource=resultlist,20220131_161011,"€ 399,000 kosten koper","€ 4,750    The asking price per m² (€ 399,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 168 per month,2 months,Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,2001,Disabled access friendly and accessible for seniors,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area84 m²Exterior space attached to the building5 m²External storage space4 m²,84 m²,5 m²,4 m²,253 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,4th floor,"Mechanical ventilation, passive ventilation system and TV via cable",A+        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",District heating,Municipal ownership encumbered with long-term leaset,Bought off for eternity,In residential district and unobstructed surrounding view,Balcony present,Built-in,Electricity,"Underground parking, parking place and basement",1 car,Electrical door and electricity,Parking on gated property and parking on private property,No,No,No,No,No,No,no
