header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Location,error
Van Diepenstraat (BN 15),1951 GD Velsen-Noord        ,https://www.funda.nl/en/koop/velsen-noord/bouwgrond-41365151-van-diepenstraat-bn-15/?navigateSource=resultlist,20220127_233813,"€ 67,500 vrij op naam",6+ months,Sold under reservation,Available in consultation,Building plot,100 m²,Alongside a quiet road and in residential district,no
