header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pahud de Mortangesdreef 246,3562 AH Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42674257-pahud-de-mortangesdreef-246/?navigateSource=resultlist,20220131_153438,"€ 295,000 kosten koper","€ 3,471    The asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (85 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 17, 2022",Under offer,Available in consultation,€ 234.00 per month,Apartment with shared street entrance,Resale property,1968,Flat roof covered with asphalt roofing,Living area85 m²Exterior space attached to the building5 m²External storage space7 m²,85 m²,5 m²,7 m²,314 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,E        What does this mean?,Double glazing,District heating,Municipal ownership encumbered with long-term leaset,Bought off for eternity,Municipal long-term lease,Bought off for eternity,In residential district and unobstructed surrounding view,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 234.00 per month),Yes,Yes,Yes,no
