header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of garage,Capacity,Type of parking facilities,error
Kamille 10,6367 DT Voerendaal        ,https://www.funda.nl/en/koop/voerendaal/huis-42695120-kamille-10/?navigateSource=resultlist,20220129_084321,"€ 338,000 kosten koper","€ 2,965    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 338,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",Today,Available,Available in consultation,"Single-family home, double house",Resale property,1993,Combination roof,Living area114 m²Other space inside the building25 m²External storage space4 m²,114 m²,25 m²,4 m²,235 m²,522 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories and a attic,Outdoor awning and mechanical ventilation,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2017, to rent)",235 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,Detached wooden storage,Electricity,Attached brick garage and built-in,1 car,Parking on private property and public parking,no
