header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,error
Johan van Hasseltkade 213 B,1032 LP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42535342-johan-van-hasseltkade-213-b/?navigateSource=resultlist,20220130_211506,"€ 795,000 kosten koper","€ 8,030    The asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (99 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Houseboat, double house",Resale property,2018,Flat roof covered with asphalt roofing,Living area99 m²Exterior space attached to the building22 m²,99 m²,22 m²,368 m³,4 rooms (2 bedrooms),1 bathroom and 2 separate toilets,"Jacuzzi, bath and shower",3 stories,"Optical fibre, mechanical ventilation, passive ventilation system, TV via cable and solar panels",A++        What does this mean?,Triple glazed,Complete floor heating and heat pump,Solar boiler,1 m²,Long-term lease,"€ 524,92 per year with option to purchase","Alongside a quiet road, on navigable waterway, alongside water and unobstructed surrounding view",Sun terrace,1.500 m² (25 meter deep and 60 meter broad),Located at the southwest,Balcony present,Paid parking,no
