header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Symonszstraat 40,2584 CZ Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42674249-symonszstraat-40/?navigateSource=resultlist,20220131_210719,"€ 699,000 kosten koper","€ 4,211    The asking price per m² (€ 699,000) is calculated by dividing the asking price of the home by the living area (166 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,Double ground-floor apartment (apartment),Resale property,1896,Flat roof covered with asphalt roofing,Living area166 m²,166 m²,565 m³,4 rooms (2 bedrooms),1 bathroom and 2 separate toilets,Bath,2 stories,1st floor,"Mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,"Double glazing, floor insulation and completely insulated",CH boiler and complete floor heating,CH boiler,"2019, in ownership",Full ownership,Alongside a quiet road and in residential district,Back garden,15 m² (5 meter deep and 3 meter broad),Located at the northeast,Paid parking and resident's parking permits,No,No,No,Yes,Yes,Yes,no
