header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Noordpark 40,3332 LA Zwijndrecht        ,https://www.funda.nl/en/koop/zwijndrecht/huis-88028074-noordpark-40/?navigateSource=resultlist,20220129_031052,"€ 680,000 kosten koper","€ 3,487    The asking price per m² (€ 680,000) is calculated by dividing the asking price of the home by the living area (195 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under option,Available in consultation,"Desirable residence/villa, semi-detached residential property",Resale property,1989,Shed roof covered with slate,Living area195 m²Other space inside the building1 m²,195 m²,1 m²,291 m²,699 m³,6 rooms (3 bedrooms),3 stories,"Air conditioning, outdoor awning, skylight, mechanical ventilation, sliding door and TV via cable",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"HR Trendline (gas-fired combination boiler from 2017, in ownership)",291 m²,Full ownership,"Alongside park, alongside a quiet road, sheltered location, in residential district and unobstructed surrounding view",Back garden and front garden,"134 m² (15 meter deep and 8,95 meter broad)",Located at the south,Attached brick storage,Parking on private property and public parking,no
