header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Clusiusstraat 72,1504 HJ Zaandam        ,https://www.funda.nl/en/koop/zaandam/huis-42549324-clusiusstraat-72/?navigateSource=resultlist,20220130_165054,"€ 350,000 kosten koper","€ 3,097    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1963,Mansard roof,Living area113 m²Other space inside the building4 m²Exterior space attached to the building10 m²,113 m²,4 m²,10 m²,86 m²,402 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,3 stories,Outdoor awning and TV via cable,E        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Nefit Topline HRC25CWS 2009 (gas-fired combination boiler from 2009, in ownership)",86 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"21 m² (4,66 meter deep and 4,6 meter broad)",Located at the south accessible via the rear,Balcony present,Outside plastic storage cabinet,Public parking,no
