header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sint Andriesstraat 57,3811 HT Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/appartement-42661099-sint-andriesstraat-57/?navigateSource=resultlist,20220128_012214,"€ 598,000 kosten koper","€ 5,200    The asking price per m² (€ 598,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,€ 185.40 per month,Penthouse (apartment),Resale property,1995,Accessible for seniors,Flat roof covered with asphalt roofing,Living area115 m²Exterior space attached to the building13 m²External storage space8 m²,115 m²,13 m²,8 m²,334 m³,4 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories,4th floor,TV via cable,A        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Daalderop HR combi (gas-fired combination boiler from 2008, in ownership)",Full ownership,Full ownership,Full ownership,"Alongside park, alongside a quiet road, in center and unobstructed surrounding view",Sun terrace,"13 m² (2,4 meter deep and 5,4 meter broad)",Located at the southwest,Balcony present,Built-in,Electricity,Underground parking,Parking on private property and public parking,Yes,Yes,Yes (€ 185.40 per month),Yes,Yes,Yes,no
