header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Other space inside the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Vechtstraat 133 H,1079 JE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42566602-vechtstraat-133-h/?navigateSource=resultlist,20220130_221657,"€ 485,000 kosten koper","€ 8,661    The asking price per m² (€ 485,000) is calculated by dividing the asking price of the home by the living area (56 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 95.24 per month,Ground-floor apartment,Resale property,1934,Protected townscape or village view (permit needed for alterations),Living area56 m²Other space inside the building1 m²External storage space5 m²,56 m²,1 m²,5 m²,196 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,Ground floor,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Vaillant ( combination boiler from 2013, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-07-2061),Paid until 31-07-2061,"Alongside a quiet road, sheltered location and in residential district",Back garden,"53 m² (0,06 meter deep and 0,09 meter broad)",Located at the east,Detached wooden storage,Paid parking and resident's parking permits,No,Yes,Yes (€ 95.24 per month),No,Yes,Yes,no
